Afrikaans	hom	Pronoun	# [[him]] (object)
Afrikaans	hond	Noun	# [[dog]]
Afrikaans	honde	Noun	# {{plural of|hond|lang=af}}
Afrikaans	hoofstad	Noun	# [[capital]]
Afrikaans	hoofstede	Noun	# {{plural of|hoofstad|lang=af}}
Afrikaans	hoog	Adjective	# [[high]]
Afrikaans	hoogste	Adjective	# {{superlative of|hoog|lang=af}}
Afrikaans	hoop	Noun	# [[heap]]
Afrikaans	hoop	Noun	# [[hope]]
Afrikaans	hoop	Verb	# to [[hope]]
Afrikaans	hoor	Verb	# To [[hear]]
Afrikaans	horing	Noun	# [[horn]]
Afrikaans	hospitaal	Noun	# [[hospital]]
Afrikaans	hoë	Adjective	# {{form of|attributive form|hoog|lang=af}}.
Afrikaans	hoër	Adjective	# {{comparative of|hoog|lang=af}}
Afrikaans	hoërskool	Noun	# [[secondary school]]
Afrikaans	huil	Verb	# to [[cry]]; to [[weep]] 
Afrikaans	huil	Verb	# to [[wail]]; to whine
Afrikaans	huis	Noun	# [[house]]
Afrikaans	huise	Noun	# {{plural of|huis|lang=af}}
Afrikaans	hul	Determiner	# {{alternative form of|hulle|lang=af|nodot=1}}; [[their]]
Afrikaans	hulle	Pronoun	# [[they]] (subject)
Afrikaans	hulle	Pronoun	# [[them]] (them)
Afrikaans	hulle	Determiner	# [[their]]
Afrikaans	huur	Noun	# [[hour]] {{gloss|unit of time}}
Afrikaans	hy	Pronoun	# [[he]] (subject)
Afrikaans	hysbak	Noun	# [[lift]], [[elevator]]
Afrikaans	hysbakke	Noun	# {{plural of|hysbak|lang=af}}
Afrikaans	hê	Verb	# to [[have]]
Afrikaans	iemand	Pronoun	# {{l/en|someone}}; [[anyone]]
Afrikaans	iets	Pronoun	# [[something]]
Afrikaans	immigrasie	Noun	#[[immigration]]
Afrikaans	in	Adverb	# {{l/en|in}}; [[inside]]; [[within]]
Afrikaans	in	Preposition	# {{l/en|in}}
Afrikaans	in	Preposition	# [[into]]
Afrikaans	inderdaad	Adverb	# [[indeed]]
Afrikaans	inflasie	Noun	# [[inflation]]
Afrikaans	ingaan	Verb	# [[go]] in; [[enter]]
Afrikaans	ingekruip	Verb	# {{past participle of|inkruip|lang=af}}
Afrikaans	ingewande	Noun	# [[guts]]
Afrikaans	inkruip	Verb	# to [[creep]] in
Afrikaans	insek	Noun	# {{l/en|insect}}
Afrikaans	insekte	Noun	# {{plural of|insek|lang=af}}
Afrikaans	invloed	Noun	# {{l/en|influence}}
Afrikaans	invloede	Noun	# {{plural of|invloed|lang=af}}
Afrikaans	inwoner	Noun	# {{l/en|inhabitant}}
Afrikaans	is	Verb	# [[am]], [[are]], [[#English|is]] (''present tense, all persons, plural and singular of {{term|wees|lang=af}}, to be'')
Afrikaans	is	Verb	# {{non-gloss definition|Forms the perfect passive voice when followed by a past participle}}
Afrikaans	ja	Adverb	# [[yes]]
Afrikaans	jaar	Noun	# [[year]]
Afrikaans	jaarboek	Noun	# [[yearbook]]
Afrikaans	jaarliks	Adjective	# [[yearly]]; [[annual]]
Afrikaans	jags	Adjective	# {{context|lang=af|coarse}} [[horny]], [[randy]]
Afrikaans	jags	Adjective	# [[on heat]], [[ruttish]] when referring to animals
Afrikaans	jagse	Adjective	# {{form of|Attributive|lang=af|jags}}
Afrikaans	jagser	Adjective	# {{comparative of|lang=af|jags}}
Afrikaans	jagsste	Adjective	# {{comparative of|lang=af|jags}}
Afrikaans	jammer	Interjection	# [[sorry]]
Afrikaans	jare	Noun	# {{plural of|jaar|lang=af}}
Afrikaans	jas	Noun	# [[coat]]
Afrikaans	jong	Noun	# A male [[servant]].
Afrikaans	jong	Noun	# {{context|rare|lang=af}} A [[boy]].
Afrikaans	jong	Adjective	# {{form of|Attributive form|jonk|lang=af}}
Afrikaans	jongens	Noun	# {{plural of|jong|lang=af}}
Afrikaans	jonger	Adjective	# {{comparative of|jonk|lang=af}}
Afrikaans	jongste	Adjective	# {{superlative of|jonk|lang=af}}
Afrikaans	jonk	Adjective	# [[young]]
Afrikaans	jonk	Adjective	# [[recent]]
Afrikaans	jou	Pronoun	# [[you]] (singular, object)
Afrikaans	jou	Determiner	# [[your]] (singular)
Afrikaans	joune	Pronoun	# [[yours]]
Afrikaans	jul	Determiner	# {{alternative form of|julle|lang=af}}; [[your]] (plural)
Afrikaans	julle	Pronoun	# [[you]] (plural, subject)
Afrikaans	julle	Pronoun	# [[you]] (plural, object)
Afrikaans	julle	Determiner	# [[your]] (plural)
Afrikaans	jy	Pronoun	# [[you]] (singular, subject)
Afrikaans	kaal	Adjective	# [[bald]]
Afrikaans	kaalgat	Adjective	# {{context|lang=af|literally}} [[bare-arse]], as for a formal spanking
Afrikaans	kaalgat	Adjective	# {{context|by extension|lang=af}} [[stark]] [[naked]].
Afrikaans	kaalgat	Noun	# a naked person
Afrikaans	kaart	Noun	# {{l/en|map}}
Afrikaans	kaarte	Noun	# {{plural of|kaart|lang=af}}
Afrikaans	kaas	Noun	# [[cheese]]
Afrikaans	kabosjon	Noun	# [[#English|cabochon]], a convex-cut, polished [[stone]]
Afrikaans	kaffer	Noun	# {{context|offensive|lang=af}} A [[black]] person, notably a (Southern African) [[Bantu]].
Afrikaans	kalender	Noun	# [[calendar]]
Afrikaans	kalenders	Noun	# {{plural of|kalender|lang=af}}
Afrikaans	kalium	Noun	# [[potassium]]
Afrikaans	kalsium	Noun	# [[calcium]]
Afrikaans	kameelperd	Noun	# [[giraffe]]
Afrikaans	kan	Verb	# [[can]]
Afrikaans	kantoor	Noun	# {{l/en|office}}
Afrikaans	kantore	Noun	# {{plural of|kantoor|lang=af}}
Afrikaans	karakter	Noun	# {{l/en|character}}
Afrikaans	karakters	Noun	# {{plural of|karakter|lang=af}}
Afrikaans	kase	Noun	# {{plural of|kaas|lang=af}}
Afrikaans	kat	Noun	# [[cat]]
Afrikaans	katte	Noun	# {{plural of|kat|lang=af}}
Afrikaans	keiser	Noun	# {{l/en|emperor}}
Afrikaans	keisers	Noun	# {{plural of|keiser|lang=af}}
Afrikaans	kerk	Noun	# [[church]]
Afrikaans	kerke	Noun	# {{plural of|kerk|lang=af}}
Afrikaans	kers	Noun	# [[candle]]
Afrikaans	kerse	Noun	# {{plural of|kers|lang=af}}
Afrikaans	kersie	Noun	# [[cherry]]
Afrikaans	kersies	Noun	# {{plural of|kersie|lang=af}}
Afrikaans	kief	Adjective	# [[great]], [[excellent]]
Afrikaans	kief	Adjective	# [[cool]], [[awesome]]
Afrikaans	kiloöhm	Noun	# [[kiloohm]]<ref name="EATW">{{term||kiloöhm}} given as the Afrikaans translation of {{term|kilohm|lang=en}} and {{term|kiloohm|lang=en}} [http://books.google.co.uk/books?id=kgVFAAAAIAAJ&q=%22kilo%C3%B6hm%22&dq=%22kilo%C3%B6hm%22&ei=os5kSbi1DI74MObkxLkJ&pgis=1 on page 286] of the '''Engels–Afrikaanse tegniese woordeboek : English–Afrikaans technical dictionary''', by H. J. Terblanche (1976; Nasou; ISBN 062501281X, 9780625012817)</ref>
Afrikaans	kind	Noun	# [[child]]
Afrikaans	kindermishandeling	Noun	# [[child abuse]]
Afrikaans	kinders	Noun	# {{plural of|kind|lang=af}}
Afrikaans	klein	Adjective	# [[small]], [[little]]
Afrikaans	kleinbaas	Noun	# [[little]] [[master]]
Afrikaans	kleur	Noun	# [[color]], [[colour]]
Afrikaans	kleur	Noun	# [[suit]] (of cards)
Afrikaans	klink	Noun	# {{l/en|handle}}
Afrikaans	klink	Noun	# [[latch]]
Afrikaans	klink	Verb	# to [[sound]]
Afrikaans	klip	Noun	# [[stone]]
Afrikaans	klipspringer	Noun	# {{l/en|klipspringer}}
Afrikaans	knip	Verb	# to [[cut]]
Afrikaans	koei	Noun	# [[cow]]
Afrikaans	koeie	Noun	# {{plural of|koei|lang=af}}
Afrikaans	koffie	Noun	# [[coffee]]
Afrikaans	koffies	Noun	# {{plural of|koffie|lang=af}}
Afrikaans	kokkewiet	Noun	# A southern African bird {{taxlink|Telophorus zeylonus|species}}, a [[bokmakierie]], a small yellow and green bird with a black horizontal stripe across the neck.  The name is derived from the sound made by the female.
Afrikaans	kokkewiet	Noun	# Alternative meaning: [[Waterfiskaal]]
Afrikaans	kokosneut	Noun	# [[coconut]] (fruit of coco palm)
Afrikaans	kokosneute	Noun	# {{plural of|kokosneut|lang=af}}
Afrikaans	kolonie	Noun	# [[colony]]
Afrikaans	kom	Verb	# [[come]]
Afrikaans	kombuis	Noun	# [[kitchen]]
Afrikaans	kombuise	Noun	# {{plural of|kombuis|lang=af}}
Afrikaans	komende	Verb	# {{present participle of|kom|lang=af}}
Afrikaans	kommissie	Noun	# {{l/en|committee}}
Afrikaans	kommissies	Noun	# {{plural of|kommissie|lang=af}}
Afrikaans	kommunis	Noun	# {{l/en|communist}}
Afrikaans	kommuniste	Noun	# {{plural of|kommunis|lang=af}}
Afrikaans	kompetisie	Noun	# [[competition]]
Afrikaans	kompetisies	Noun	# {{plural of|kompetisie|lang=af}}
Afrikaans	kon	Verb	# {{form of|preterite|kan|lang=af}}; [[could]]
Afrikaans	konfigurasie	Noun	# [[configuration]]
Afrikaans	koning	Noun	# [[king]]
Afrikaans	koning	Noun	# {{context|chess|lang=af}} [[king]]
Afrikaans	koningin	Noun	# [[queen]]
Afrikaans	konings	Noun	# {{plural of|koning|lang=af}}
Afrikaans	koninkie	Noun	# {{diminutive of|lang=af|koning}}
Afrikaans	koninkies	Noun	# {{plural of|lang=af|koninkie}}
Afrikaans	koninkryk	Noun	# [[kingdom]] (nation having as supreme ruler a king and/or queen)
Afrikaans	koninkryk	Noun	# [[kingdom]] (taxonomic division, below Domain and above Phylum)
Afrikaans	koninkryke	Noun	# {{plural of|koninkryk|lang=af}}
Afrikaans	konsep	Noun	# {{l/en|concept}}
Afrikaans	konsepte	Noun	# {{plural of|konsep|lang=af}}
Afrikaans	kont	Noun	# {{context|vulgar|lang=af}} [[cunt]], female [[genitalia]]
Afrikaans	kont	Noun	# {{context|vulgar|lang=af}} [[cunt]], an extremely [[unpleasant]] or [[objectionable]] person
Afrikaans	kontrak	Noun	# [[contract]]
Afrikaans	kontrakte	Noun	# {{plural of|kontrak|lang=af}}
Afrikaans	kontrakwerker	Noun	# [[contract]] [[worker]]
Afrikaans	kontrakwerkers	Noun	# {{plural of|kontrakwerker|lang=af}}
Afrikaans	konyn	Noun	# [[rabbit]]
Afrikaans	kooi	Noun	# [[bed]]
Afrikaans	koolstof	Noun	# [[carbon]]
Afrikaans	koop	Verb	# To [[buy]]
Afrikaans	kop	Noun	# A [[head]]
Afrikaans	koper	Noun	# [[copper]]
Afrikaans	kopje	Noun	# {{context|lang=af|archaic}} {{alternative form|lang=af|koppie}}
Afrikaans	kopjes	Noun	# {{plural of|lang=af|kopje}}
Afrikaans	koppe	Noun	# {{plural of|lang=af|kop}}
Afrikaans	koppie	Noun	# [[cup]]
Afrikaans	koppie	Noun	# [[#English|koppie]], [[hillock]] or [[knoll]]
Afrikaans	koppie	Noun	# {{diminutive of|lang=af|kop}}
Afrikaans	koppies	Noun	# {{plural of|lang=af|koppie}}
Afrikaans	koppietjie	Noun	# {{diminutive of|lang=af|koppie}}
Afrikaans	koppietjies	Noun	# {{plural of|lang=af|koppietjie}}
Afrikaans	korrek	Adjective	# [[correct]], [[right]]
Afrikaans	korrekste	Adjective	# {{superlative of|lang=af|korrek}}
Afrikaans	korrekte	Adjective	# {{form of|Attributive form|korrek|lang=af}}
Afrikaans	korrekter	Adjective	# {{comparative of|lang=af|korrek}}
Afrikaans	kos	Noun	# [[food]]
Afrikaans	kosse	Noun	# {{plural of|lang=af|kos}}
Afrikaans	kossie	Noun	# {{diminutive of|lang=af|kos}}
Afrikaans	kossies	Noun	# {{plural of|lang=af|kossie}}
Afrikaans	kots	Noun	# [[vomitus]], [[barf]]
Afrikaans	kots	Verb	# to [[vomit]]
Afrikaans	koud	Adjective	# [[cold]] (temperature)
Afrikaans	kraal	Noun	# [[#English|kraal]], [[corral]]: enclosure for livestock
Afrikaans	krag	Noun	# [[strength]]
Afrikaans	krag	Noun	# [[force]]
Afrikaans	krimp	Verb	# [[shrink]]
Afrikaans	kripton	Noun	# [[krypton]]
Afrikaans	krokodil	Noun	# [[crocodile]]
Afrikaans	kruip	Verb	# [[creep]]
Afrikaans	kry	Verb	# {{l/en|get}}
Afrikaans	kulture	Noun	# {{plural of|kultuur|lang=af}}
Afrikaans	kultuur	Noun	# [[culture]]
Afrikaans	kurrikulum	Noun	# [[curriculum]]
Afrikaans	kus	Noun	# [[coast]], [[shoreline]]
Afrikaans	kus	Noun	# [[seashore]]
Afrikaans	kus	Noun	# [[coastal]] [[region]]
Afrikaans	kus	Noun	# [[kiss]]
Afrikaans	kus	Verb	# to [[kiss]]
Afrikaans	kwaad	Adjective	# [[angry]]
Afrikaans	kwaad	Noun	# [[evil]]
Afrikaans	kwade	Noun	# {{plural of|kwaad|lang=af}}
Afrikaans	kwagga	Noun	# [[zebra]]
Afrikaans	kwaggas	Noun	# {{plural of|kwagga|lang=af}}
Afrikaans	kwajong	Noun	# {{l/en|naughty}} {{l/en|boy}}; young {{l/en|rascal}}
Afrikaans	kwajongens	Noun	# {{plural of|kwajong|lang=af}}
Afrikaans	kyk	Verb	# to [[look]]
Afrikaans	kyk	Verb	# to [[watch]]
Afrikaans	kyk	Verb	# to [[browse]]
Afrikaans	laag	Adjective	# [[low]]
Afrikaans	laagste	Adjective	# {{superlative of|laag|lang=af}}
Afrikaans	laas	Adverb	# [[last]]
Afrikaans	laaste	Adjective	# [[last]]
Afrikaans	lae	Adjective	# {{form of|attributive form|laag|lang=af}}
Afrikaans	laer	Adjective	# {{comparative of|laag|lang=af}}
Afrikaans	laerskole	Noun	# {{plural of|laerskool|lang=af}}
Afrikaans	laerskool	Noun	# [[primary school]]
Afrikaans	lag	Verb	# to [[laugh]]
Afrikaans	land	Noun	# [[country]]; [[nation]]
Afrikaans	lande	Noun	# {{plural of|land|lang=af}}
Afrikaans	landskap	Noun	# {{l/en|landscape}}
Afrikaans	landskappe	Noun	# {{plural of|landskap|lang=af}}
Afrikaans	leef	Verb	# to [[live]]
Afrikaans	leer	Verb	# to [[learn]]
Afrikaans	leer	Noun	# {{context|countable|lang=af}} [[leather]]
Afrikaans	leer	Noun	# {{context|uncountable|lang=af}} [[teaching]]
Afrikaans	leerarea	Noun	# [[area]] of [[learning]]; specific educational [[discipline]]
Afrikaans	leerareas	Noun	# {{plural of|leerarea|lang=af}}
Afrikaans	lees	Verb	# to [[read]]
Afrikaans	leeu	Noun	# [[lion]]
Afrikaans	leeus	Noun	# {{plural of|leeu|lang=af}}
Afrikaans	leier	Noun	# [[leader]]
Afrikaans	lekker	Adjective	# having a nice [[taste]], [[tasty]], [[good]], [[delicious]]
Afrikaans	lekker	Adjective	# good, [[fun]], [[nice]] in a more generic sense
Afrikaans	lekker	Adjective	# {{context|lang=af|informal}} [[foxy]], [[sexy]]
Afrikaans	lekker	Adverb	# good, [[nice]], [[fun]] in a more generic sense.
Afrikaans	lekker	Adverb	# good and hard or properly, [[badly]]
Afrikaans	lekker	Interjection	# [[yum]]!, [[yummy]]!, [[delicious]]!
Afrikaans	lekker	Interjection	# [[goody]]! hah!, used sarcastically to show disapproval, disrepect or contempt
Afrikaans	lekker	Noun	# [[sweet]], a piece of [[candy]]
Afrikaans	lekker	Noun	# {{context|uncountable|lang=af}} [[pleasure]], [[enjoyment]]
Afrikaans	lekkerder	Adjective	# {{comparative of|lekker|lang=af}}
Afrikaans	lekkere	Adjective	# {{context|dated}} {{form of|attributive form|lekker|lang=af}}.
Afrikaans	lekkergoed	Noun	# [[sweet]]s, [[candy]]
Afrikaans	lekkergoedjies	Noun	# {{diminutive of|lang=af|lekkergoed}}
Afrikaans	lekkers	Noun	# {{plural of|lang=af|lekker}}
Afrikaans	lekkerste	Adjective	# {{superlative of|lekker|lang=af}}
Afrikaans	lekkertjie	Noun	# {{diminutive of|lang=af|lekker}}
Afrikaans	lekkertjies	Noun	# {{plural of|lang=af|lekkertjie}}
Afrikaans	lelik	Adjective	# [[ugly]]
Afrikaans	lemmetjie	Noun	# [[lime]]
Afrikaans	lemmetjies	Noun	# {{plural of|lemmetjie|lang=af}}
Afrikaans	lemoen	Noun	# [[orange]] (fruit)
Afrikaans	lemoene	Noun	# {{plural of|lemoen|lang=af}}
Afrikaans	leser	Noun	# {{l/en|reader}}
Afrikaans	lesers	Noun	# {{plural of|leser|lang=af}}
Afrikaans	letterkunde	Noun	# [[literature]]
Afrikaans	letterlik	Adverb	# [[literally]]
Afrikaans	lewe	Noun	# [[life]]
Afrikaans	lewe	Verb	# {{alternative form of|leef|lang=af}}
Afrikaans	lewer	Noun	# [[liver]]
Afrikaans	leër	Noun	# {{l/en|army}}
Afrikaans	leërs	Noun	# {{plural of|leër|lang=af}}
Afrikaans	liedjie	Noun	# [[song]]
Afrikaans	lieg	Verb	# to {{l/en|lie}} {{gloss|to tell a mistruth}}
Afrikaans	lig	Verb	# {{context|intransitive|lang=nl}} to [[lie]], to be lying down
Afrikaans	lig	Verb	# {{context|intransitive|lang=nl}} to be [[situated]]
Afrikaans	lig	Adjective	# {{context|of weight|lang=af}} [[light]]; not [[heavy]]
Afrikaans	lig	Adjective	# {{context|of color or complexion|lang=af}} [[light]]; [[pale]]; not [[dark]]
Afrikaans	lig	Noun	# [[light]]
Afrikaans	ligte	Adjective	# {{form of|Attributive form|lig|lang=af}}
Afrikaans	ligte	Noun	# {{plural of|lig|lang=af}}
Afrikaans	literatuur	Noun	# [[literature]]
Afrikaans	litium	Noun	# [[lithium]]
Afrikaans	litteken	Noun	# {{l/en|scar}}
Afrikaans	littekens	Noun	# {{plural of|litteken|lang=af}}
Afrikaans	lone	Noun	# {{plural of|loon|lang=af}}
Afrikaans	lont	Noun	# [[fuse]]
Afrikaans	loon	Noun	# [[wage]]
Afrikaans	loop	Noun	# [[walking]], [[gait]]
Afrikaans	loop	Noun	# {{context|of events|lang=af}} [[course]]
Afrikaans	loop	Noun	# {{context|of guns|lang=af}} [[barrel]]
Afrikaans	loop	Noun	# {{context|informal|lang=af}} business end (of a rifle, etc.)
Afrikaans	loop	Noun	# {{context|music|lang=af|usually in diminutive}} [[run]]: a [[rapid]] [[passage]] in [[music]], especially along a [[scale]]
Afrikaans	loop	Verb	# to [[walk]]
Afrikaans	losbandig	Adjective	# [[licentious]], [[dissolute]]
Afrikaans	losgaan	Verb	# [[come]] [[loose]]
Afrikaans	lug	Noun	# [[air]]
Afrikaans	lughawe	Noun	# [[airport]]
Afrikaans	luiperd	Noun	# [[leopard]]
Afrikaans	luiperds	Noun	# {{plural of|luiperd|lang=af}}
Afrikaans	luister	Verb	# to [[listen]]
Afrikaans	lym	Noun	# [[glue]]
Afrikaans	lys	Noun	# [[list]], [[record]]
Afrikaans	lê	Verb	# To {{l/en|lie}} {{gloss|to be flat on a flat surface}}
Afrikaans	lêer	Noun	# [[file]]
Afrikaans	lêers	Noun	# {{plural of|lêer|lang=af}}
Afrikaans	ma	Noun	# [[mom]], [[mother]]
Afrikaans	ma's	Noun	# {{plural of|lang=af|ma}}
Afrikaans	maak	Verb	# to [[make]]
Afrikaans	maand	Noun	# [[month]]
Afrikaans	maande	Noun	# {{plural of|maand|lang=af}}
Afrikaans	maar	Conjunction	# [[but]]
Afrikaans	maar	Adverb	# [[only]]
Afrikaans	maer	Adjective	# [[lean]], [[fatless]]
Afrikaans	maer	Adjective	# [[meager]], [[skinny]]
Afrikaans	mag	Verb	# [[may]], [[might]]
Afrikaans	mag	Noun	# [[might]]; [[power]]
Afrikaans	magistraat	Noun	# {{l/en|magistrate}}
Afrikaans	magistrate	Noun	# {{plural of|magistraat|lang=af}}
Afrikaans	magnesium	Noun	# [[#English|magnesium]]
Afrikaans	magte	Noun	# {{plural of|mag|lang=af}}
Afrikaans	maklik	Adjective	# [[easy]]
Afrikaans	maklik	Adverb	# [[easily]]
Afrikaans	man	Noun	# [[man#English|man]]
Afrikaans	mangaan	Noun	# [[manganese]]
Afrikaans	manuskrip	Noun	# {{l/en|manuscript}}
Afrikaans	manuskripte	Noun	# {{plural of|manuskrip|lang=af}}
Afrikaans	mark	Noun	# {{l/en|market}}
Afrikaans	marke	Noun	# {{plural of|mark|lang=af}}
Afrikaans	markte	Noun	# {{plural of|mark|lang=af}}
Afrikaans	materiaal	Noun	# [[material]]
Afrikaans	medici	Noun	# {{plural of|medikus|lang=af}}
Afrikaans	medikus	Noun	# [[medic]]
Afrikaans	meer	Noun	# [[lake]]
Afrikaans	meerkat	Noun	# {{l|en|meerkat}}
Afrikaans	meervoud	Noun	# [[plural]]
Afrikaans	meisie	Noun	# [[girl]]
Afrikaans	meisies	Noun	# {{plural of|meisie|lang=af}}
Afrikaans	meisietjie	Noun	# {{diminutive of|meisie|lang=af}}
Afrikaans	meisietjies	Noun	# {{plural of|lang=af|meisietjie}}
Afrikaans	melk	Noun	# [[milk]]
Afrikaans	melk	Verb	# to [[milk]]
Afrikaans	meneer	Noun	# {{l/en|sir}}; [[gentleman]]
Afrikaans	menere	Noun	# {{plural of|meneer|lang=af}}
Afrikaans	mens	Noun	# {{l/en|person}}; [[human being]]
Afrikaans	mense	Noun	# {{plural of|mens|lang=af}}: [[people]]
Afrikaans	mere	Noun	# {{plural of|meer|lang=af}}
Afrikaans	mes	Noun	# [[knife]]
Afrikaans	messe	Noun	# {{plural of|mes|lang=af}}
Afrikaans	met	Preposition	# [[with]]
Afrikaans	mev.	Abbreviation	# {{abbreviation of|mevrou|lang=af}}
Afrikaans	mevrou	Noun	# [[madam]], [[lady]]
Afrikaans	mevroue	Noun	# {{plural of|mevrou|lang=af}}
Afrikaans	mielie	Noun	# [[maize]]
Afrikaans	mikroörganisme	Noun	# {{l/en|microorganism}}
Afrikaans	miljoen	Noun	# {{l/en|million}}
Afrikaans	miljoene	Noun	# {{plural of|miljoen|lang=af}}
Afrikaans	mineralogie	Noun	# [[mineralogy]]
Afrikaans	minuut	Noun	# [[minute]] {{gloss|unit of time}}
Afrikaans	misdaad	Noun	# {{l/en|crime}}
Afrikaans	misdade	Noun	# {{plural of|misdaad|lang=af}}
Afrikaans	miskien	Adverb	# [[maybe]]
Afrikaans	missie	Noun	# [[mission]]
Afrikaans	mnr.	Abbreviation	# {{abbreviation of|meneer|lang=af}}
Afrikaans	moeder	Noun	# [[mother]]
Afrikaans	moeders	Noun	# {{plural of|moeder|lang=af}}
Afrikaans	moedertaal	Noun	# [[mother tongue]]
Afrikaans	moedertaalspreker	Noun	# [[native speaker]]
Afrikaans	moedertaalsprekers	Noun	# {{plural of|moedertaalspreker|lang=af}}
Afrikaans	moenie	Contraction	# ''Contraction of'' {{term|moet|lang=af}} {{term|nie|lang=af}}: [[don't]], [[mustn't]]
Afrikaans	moer	Noun	# [[nut]]: female [[screw]], which fits on a [[bolt]]
Afrikaans	moer	Noun	# [[seed tuber]]
Afrikaans	moer	Noun	# [[dregs]], [[lees]], [[sediment]] (of liquid)
Afrikaans	moer	Verb	# To hit someone very hard
Afrikaans	moes	Verb	# {{form of|preterite|moet|lang=af}}; [[had]] to
Afrikaans	moet	Verb	# [[must]]
Afrikaans	moet	Noun	# a [[must]]
Afrikaans	mog	Verb	# {{context|archaic|lang=af}} {{form of|preterite|mag|lang=af}}; was [[allow|allowed]] to
Afrikaans	moltrein	Noun	# [[subway]]
Afrikaans	mond	Noun	# {{context|anatomy|lang=af}} [[mouth]]
Afrikaans	monde	Noun	# {{plural of|mond|lang=af}}
Afrikaans	moontlik	Adjective	# [[possible]]
Afrikaans	moontlikhede	Noun	# {{plural of|moontlikheid|lang=af}}
Afrikaans	moontlikheid	Noun	# [[possibility]]
Afrikaans	muis	Noun	# [[mouse]]
Afrikaans	muis	Noun	# {{context|computing|lang=af}} [[mouse]]
Afrikaans	muise	Noun	# {{plural of|muis|lang=af}}
Afrikaans	murg	Noun	# [[marrow]]
Afrikaans	museum	Noun	# {{l/en|museum}}
Afrikaans	museums	Noun	# {{plural of|museum|lang=af}}
Afrikaans	musiek	Noun	# [[music]]
Afrikaans	my	Pronoun	# [[me]] (object)
Afrikaans	my	Determiner	# [[my]], [[mine]]
Afrikaans	my naam is	Phrase	# [[my name is]]
Afrikaans	môre	Noun	# [[tomorrow]]
Afrikaans	naald	Noun	# [[pin]]
Afrikaans	naam	Noun	# [[name]]
Afrikaans	naby	Adjective	# [[near]] {{rfgloss|lang=af}}
Afrikaans	nag	Noun	# The period between [[sunset]] and [[sunrise]], when the sky is dark; [[night]].
Afrikaans	nag	Noun	# {{context|countable|lang=af}} [[darkness]].
Afrikaans	nagedagte	Noun	# [[afterthought]]
Afrikaans	nagedagtes	Noun	# {{plural of|nagedagte|lang=af}}
Afrikaans	nagmerrie	Noun	#[[nightmare]]
Afrikaans	nagte	Noun	# {{plural of|nag|lang=af}}
Afrikaans	name	Noun	# {{plural of|naam|lang=af}}
Afrikaans	namens	Preposition	# [[on behalf of]]
Afrikaans	nasie	Noun	# [[nation]]
Afrikaans	nasies	Noun	# {{plural of|nasie|lang=af}}
Afrikaans	nasionaal	Adjective	# {{l/en|national}}
Afrikaans	nasionale	Adjective	# {{form of|Attributive form|nasionaal|lang=af}}
Afrikaans	natrium	Noun	# [[sodium]]
Afrikaans	natuur	Noun	# [[nature]]
Afrikaans	natuurlik	Adverb	# [[naturally]]
Afrikaans	natuurlik	Adverb	# [[of course]]
Afrikaans	nee	Adverb	# [[no]] {{rfgloss|af}}
Afrikaans	nege	Numeral	# [[nine]]
Afrikaans	negentien	Numeral	# [[nineteen]]
Afrikaans	neon	Noun	# [[#English|neon]]
Afrikaans	netwerk	Noun	# [[network]]
Afrikaans	neut	Noun	# [[nut#English|nut]]
Afrikaans	neutron	Noun	# {{context|physics|lang=af}} [[#English|neutron]]
Afrikaans	neutrone	Noun	# {{plural of|neutron|lang=af}}
Afrikaans	nie	Adverb	# [[never]]; [[not]]
Afrikaans	nie-	Prefix	# [[non-]]
Afrikaans	nie-moedertaalspreker	Noun	# [[non-native speaker]]
Afrikaans	nikkel	Noun	# [[nickel]]
Afrikaans	niks	Pronoun	# [[nothing]]
Afrikaans	noem	Verb	# to [[call]], to [[name]]
Afrikaans	noem	Verb	# to [[mention]]
Afrikaans	nog	Adverb	# {{l/en|still}}
Afrikaans	nog	Adverb	# {{context|with negation|lang=af}} [[yet]]
Afrikaans	nommer	Noun	# {{l/en|number}}
Afrikaans	nooit	Adverb	# [[never]]
Afrikaans	noord	Adverb	# [[north]]
Afrikaans	nou	Adjective	# [[narrow]]
Afrikaans	noudat	Conjunction	# [[now that]]
Afrikaans	nuus	Noun	# [[news]]
Afrikaans	nuut	Adjective	# [[new]] (having appeared recently).
Afrikaans	nuut	Adjective	# [[new]] (used to distinguish something recent from something already existing).
Afrikaans	nuwe	Adjective	# {{form of|attributive form|nuut|lang=af}}
Afrikaans	nè	Particle	# {{l/en|right}}? isn't it? {{gloss|used to ask for confirmation that a statement is true}}
Afrikaans	objek	Noun	# {{l/en|object}}
Afrikaans	objekte	Noun	# {{plural of|objek|lang=af}}
Afrikaans	of	Conjunction	# [[or]]
Afrikaans	of	Conjunction	# [[whether]]; [[if]]
Afrikaans	olifant	Noun	# [[elephant]]
Afrikaans	olifante	Noun	# {{plural of|olifant|lang=af}}
Afrikaans	om te	Particle	# [[to]]
Afrikaans	onder	Adverb	# [[under]]
Afrikaans	onder	Preposition	# [[under]]
Afrikaans	onder	Preposition	# [[among]]
Afrikaans	ondergaan	Verb	# to [[undergo]], to [[endure]]
Afrikaans	ondergaan	Verb	# to [[go down]], to [[set]]
Afrikaans	onderhoud	Noun	# [[interview]]
Afrikaans	onderwys	Noun	# {{l/en|education}}
